STATEFP,State,County,n_allschools,dsug_allschools,gr_allschools,avgtf_allschools,n_public,dsug_public,gr_public,avgtf_public,n_private,dsug_private,gr_private,avgtf_private,n_4yr,dsug_4yr,gr_4yr,avgtf_4yr,n_not4yr,dsug_not4yr,gr_not4yr,avgtf_not4yr,n_public4yr,dsug_public4yr,gr_public4yr,avgtf_public4yr,n_private4yr,dsug_private4yr,gr_private4yr,avgtf_private4yr
46,SD,46061,706,1726414,379923,13746,206,1202995.0,173256.0,7368.0,497,523419.0,206667.0,28443.0,355,1179186.0,379923.0,16975.0,348,547228.0,0.0,6779.0,94,772869.0,173256.0,9419.0,261,406317.0,206667.0,31367.0
46,SD,46067,488,1267409,211894,11012,212,996629.0,134156.0,6385.0,275,270780.0,77738.0,28066.0,217,733126.0,211894.0,15420.0,270,534283.0,0.0,4958.0,72,520029.0,134156.0,9087.0,145,213097.0,77738.0,30875.0
46,SD,46071,701,2234653,405074,11514,245,1716383.0,179875.0,5492.0,455,518270.0,225199.0,31924.0,334,1273906.0,405074.0,16624.0,366,960747.0,0.0,4824.0,80,858012.0,179875.0,8249.0,254,415894.0,225199.0,34364.0
46,SD,46073,447,1321698,248154,10148,196,1092212.0,157065.0,6653.0,250,229486.0,91089.0,26795.0,207,856401.0,248038.0,13439.0,239,465297.0,116.0,4078.0,72,668984.0,156949.0,8978.0,135,187417.0,91089.0,29362.0
46,SD,46077,452,1144588,217168,10461,179,861174.0,156326.0,6620.0,269,283414.0,60842.0,22139.0,207,744681.0,217168.0,13043.0,241,399907.0,0.0,5652.0,74,527752.0,156326.0,8588.0,133,216929.0,60842.0,23886.0
46,SD,46079,374,832860,137716,12356,179,630434.0,88636.0,7862.0,194,202426.0,49080.0,26266.0,174,545737.0,137716.0,15971.0,199,287123.0,0.0,5538.0,52,366777.0,88636.0,10254.0,122,178960.0,49080.0,27544.0
46,SD,46081,693,1836208,373598,14185,241,1298324.0,157516.0,6041.0,452,537884.0,216082.0,33902.0,343,1127592.0,373598.0,19046.0,350,708616.0,0.0,6442.0,87,709669.0,157516.0,8169.0,256,417923.0,216082.0,37537.0
46,SD,46083,333,831623,152101,12739,149,628254.0,94784.0,7178.0,184,203369.0,57317.0,29916.0,181,590613.0,152101.0,15739.0,152,241010.0,0.0,5388.0,63,415221.0,94784.0,8879.0,118,175392.0,57317.0,31978.0
46,SD,46087,564,1494194,339333,14509,187,1017954.0,150373.0,7388.0,375,476240.0,188960.0,29706.0,295,1027601.0,339333.0,18397.0,267,466593.0,0.0,5970.0,83,628867.0,150373.0,9673.0,212,398734.0,188960.0,32077.0
46,SD,46089,597,1398048,335780,15174,193,837863.0,123018.0,7806.0,403,560185.0,212762.0,26209.0,286,932408.0,335780.0,18425.0,310,465640.0,0.0,8651.0,64,456766.0,123018.0,8970.0,222,475642.0,212762.0,27504.0
46,SD,46091,522,1111683,252030,16392,150,682476.0,104278.0,8702.0,369,429207.0,147752.0,29000.0,257,733790.0,252030.0,20427.0,262,377893.0,0.0,8694.0,60,379516.0,104278.0,10467.0,197,354274.0,147752.0,31504.0
46,SD,46093,446,1055381,224360,14505,168,753523.0,132031.0,9121.0,277,301858.0,92329.0,27956.0,210,698696.0,224360.0,18028.0,235,356685.0,0.0,7600.0,64,452375.0,132031.0,11315.0,146,246321.0,92329.0,30358.0
46,SD,46095,492,1261535,210201,11744,187,958961.0,121012.0,6209.0,303,302574.0,89189.0,29328.0,219,774923.0,210201.0,15642.0,271,486612.0,0.0,5522.0,69,548019.0,121012.0,8462.0,150,226904.0,89189.0,32984.0
46,SD,46097,611,1638530,349189,13753,252,1174355.0,196281.0,7371.0,358,464175.0,152908.0,29965.0,288,1121508.0,349189.0,16655.0,322,517022.0,0.0,7437.0,95,737776.0,196281.0,8689.0,193,383732.0,152908.0,31970.0
46,SD,46099,473,1143405,215298,13299,196,847258.0,99013.0,7089.0,277,296147.0,116285.0,31100.0,211,751218.0,215298.0,16712.0,262,392187.0,0.0,6753.0,73,509880.0,99013.0,8568.0,138,241338.0,116285.0,33921.0
46,SD,46101,502,1219176,230911,14118,175,774238.0,102716.0,6757.0,323,444938.0,128195.0,27317.0,246,747889.0,230911.0,18382.0,252,471287.0,0.0,7467.0,63,402693.0,102716.0,9688.0,183,345196.0,128195.0,28924.0
46,SD,46102,1,1469,48,2684,1,1469.0,48.0,2684.0,No Campuses within 45 minutes,,,,1,1469.0,48.0,2684.0,No Campuses within 45 minutes,,,,1,1469.0,48.0,2684.0,No Campuses within 45 minutes,,,
46,SD,46103,507,1219304,230019,12894,189,857001.0,125381.0,6993.0,317,362303.0,104638.0,26863.0,263,823092.0,230019.0,15171.0,243,396212.0,0.0,8161.0,80,549161.0,125381.0,8264.0,183,273931.0,104638.0,29017.0
46,SD,46109,384,889598,183261,13632,166,637689.0,102742.0,7288.0,218,251909.0,80519.0,29716.0,188,633338.0,183261.0,16485.0,196,256260.0,0.0,6568.0,61,423321.0,102742.0,8798.0,127,210017.0,80519.0,31989.0
46,SD,46111,410,1078753,198336,12198,161,820100.0,89734.0,5906.0,249,258653.0,108602.0,32043.0,202,628419.0,198336.0,17496.0,208,450334.0,0.0,4854.0,52,405017.0,89734.0,8313.0,150,223402.0,108602.0,33959.0
46,SD,46115,342,752083,113165,11684,147,584110.0,83155.0,6756.0,193,167973.0,30010.0,28818.0,151,448451.0,113165.0,15994.0,189,303632.0,0.0,5316.0,47,320845.0,83155.0,9441.0,104,127606.0,30010.0,32473.0
46,SD,46121,468,1167220,268524,11728,195,915142.0,169691.0,7627.0,273,252078.0,98833.0,26620.0,219,842420.0,268524.0,13713.0,249,324800.0,0.0,6582.0,72,642870.0,169691.0,9056.0,147,199550.0,98833.0,28716.0
46,SD,46123,290,732381,153895,12836,121,513055.0,86236.0,8748.0,169,219326.0,67659.0,22406.0,135,517965.0,153895.0,15020.0,155,214416.0,0.0,7558.0,38,341175.0,86236.0,10382.0,97,176790.0,67659.0,23972.0
46,SD,46125,384,936298,283105,13081,145,669306.0,144144.0,8733.0,239,266992.0,138961.0,23980.0,171,640798.0,283105.0,15893.0,213,295500.0,0.0,6979.0,50,419971.0,144144.0,10920.0,121,220827.0,138961.0,25354.0
46,SD,46127,390,888451,174367,12782,135,538951.0,84476.0,6811.0,253,349500.0,89891.0,22007.0,209,680551.0,174367.0,14468.0,179,207900.0,0.0,7245.0,54,378368.0,84476.0,7722.0,155,302183.0,89891.0,22918.0
46,SD,46135,315,828114,183641,10556,127,590015.0,132640.0,7324.0,186,238099.0,51001.0,18564.0,144,617296.0,183641.0,11911.0,169,210818.0,0.0,6586.0,52,429160.0,132640.0,8682.0,92,188136.0,51001.0,19277.0
47,TN,47001,812,2045268,517319,15965,287,1319190.0,189071.0,6713.0,524,726078.0,328248.0,32807.0,421,1401174.0,517319.0,20518.0,390,644094.0,0.0,6060.0,127,798532.0,189071.0,9097.0,294,602642.0,328248.0,35672.0
47,TN,47003,931,2158675,639576,19332,255,1297982.0,222115.0,9232.0,675,860693.0,417461.0,34797.0,493,1571930.0,639576.0,23129.0,437,586745.0,0.0,9251.0,102,849199.0,222115.0,10932.0,391,722731.0,417461.0,37651.0
47,TN,47005,1065,2637651,775819,19260,314,1617326.0,255176.0,8265.0,750,1020325.0,520643.0,36908.0,552,1873496.0,775819.0,23816.0,512,764155.0,0.0,8185.0,128,1011638.0,255176.0,10072.0,424,861858.0,520643.0,40146.0
47,TN,47007,573,1446791,328367,16510,204,924894.0,163514.0,8605.0,367,521897.0,164853.0,30862.0,288,1074975.0,328367.0,19721.0,283,371816.0,0.0,7349.0,86,624627.0,163514.0,10357.0,202,450348.0,164853.0,33072.0
47,TN,47009,565,1608984,452771,17185,211,857719.0,125037.0,7610.0,352,751265.0,327734.0,28050.0,302,1241736.0,452771.0,20166.0,261,367248.0,0.0,7136.0,82,551752.0,125037.0,9079.0,220,689984.0,327734.0,28941.0
47,TN,47011,683,1968831,486113,15543,248,1169011.0,182224.0,8018.0,435,799820.0,303889.0,26748.0,337,1541149.0,486113.0,17787.0,346,427682.0,0.0,7527.0,104,820413.0,182224.0,9263.0,233,720736.0,303889.0,27679.0
47,TN,47013,1010,2939121,791741,16101,310,1725760.0,266251.0,8263.0,697,1213361.0,525490.0,27257.0,505,1990267.0,791741.0,20393.0,502,948854.0,0.0,7092.0,113,950790.0,266251.0,11424.0,392,1039477.0,525490.0,28590.0
47,TN,47015,714,1716247,484060,17822,254,1022699.0,199536.0,8655.0,456,693548.0,284524.0,31637.0,342,1297292.0,484060.0,21203.0,368,418955.0,0.0,7429.0,84,685561.0,199536.0,10454.0,258,611731.0,284524.0,33509.0
47,TN,47017,966,2469784,746346,19396,267,1307119.0,232734.0,8628.0,693,1162665.0,513612.0,31656.0,511,1851698.0,746346.0,23158.0,449,618086.0,0.0,8182.0,107,820278.0,232734.0,10656.0,404,1031420.0,513612.0,33233.0
47,TN,47019,627,1697604,391512,13114,235,1131685.0,189678.0,8114.0,390,565919.0,201834.0,23120.0,285,1158021.0,391512.0,15942.0,340,539583.0,0.0,7040.0,85,673920.0,189678.0,10240.0,200,484101.0,201834.0,23881.0
47,TN,47021,809,2041655,525486,16184,308,1263423.0,198779.0,8300.0,496,778232.0,326707.0,29003.0,404,1498058.0,525486.0,19357.0,400,543597.0,0.0,7411.0,121,824803.0,198779.0,10191.0,283,673255.0,326707.0,30587.0
47,TN,47023,669,1580356,495938,20104,213,947807.0,179540.0,8778.0,456,632549.0,316398.0,37122.0,356,1190506.0,495938.0,23856.0,313,389850.0,0.0,8619.0,79,636253.0,179540.0,10227.0,277,554253.0,316398.0,39521.0
47,TN,47025,771,1681343,527538,18173,259,1011621.0,167815.0,8465.0,510,669722.0,359723.0,32869.0,400,1177737.0,527538.0,22630.0,369,503606.0,0.0,7730.0,90,597265.0,167815.0,10509.0,310,580472.0,359723.0,35113.0
47,TN,47027,831,2084436,659280,19962,272,1251233.0,221240.0,9073.0,555,833203.0,438040.0,36225.0,442,1526862.0,659280.0,24299.0,385,557574.0,0.0,8137.0,97,787995.0,221240.0,10916.0,345,738867.0,438040.0,38416.0
47,TN,47029,713,1670492,337992,13360,247,1155331.0,159368.0,7858.0,462,515161.0,178624.0,26003.0,337,1103064.0,337992.0,16314.0,372,567428.0,0.0,7708.0,92,681785.0,159368.0,9422.0,245,421279.0,178624.0,27768.0
47,TN,47031,858,2089334,648209,16817,236,1200842.0,187324.0,8164.0,617,888492.0,460885.0,28543.0,432,1436666.0,648209.0,20012.0,421,652668.0,0.0,9766.0,94,695257.0,187324.0,8930.0,338,741409.0,460885.0,30411.0
47,TN,47033,532,1322362,366356,14508,190,910297.0,165794.0,8502.0,338,412065.0,200562.0,27752.0,281,1000122.0,366356.0,16808.0,247,322240.0,0.0,7397.0,89,652527.0,165794.0,9753.0,192,347595.0,200562.0,30000.0
47,TN,47035,777,1934612,429958,14522,285,1245180.0,201503.0,8436.0,483,689432.0,228455.0,25476.0,365,1458345.0,429958.0,16470.0,403,476267.0,0.0,8585.0,124,887908.0,201503.0,9660.0,241,570437.0,228455.0,26990.0
47,TN,47037,840,2584520,459642,12127,291,1983068.0,216991.0,5699.0,549,601452.0,242651.0,33358.0,404,1440091.0,459642.0,17812.0,436,1144429.0,0.0,4962.0,102,965573.0,216991.0,8657.0,302,474518.0,242651.0,36442.0
47,TN,47039,692,1646843,384189,15461,220,1083504.0,184496.0,8215.0,470,563339.0,199693.0,29374.0,317,1125246.0,384189.0,18835.0,373,521597.0,0.0,8197.0,80,678571.0,184496.0,10067.0,237,446675.0,199693.0,32082.0
47,TN,47041,452,1156840,224107,11893,187,838296.0,150469.0,7726.0,262,318544.0,73638.0,22749.0,222,801385.0,224107.0,14483.0,227,355455.0,0.0,6117.0,75,538426.0,150469.0,9796.0,147,262959.0,73638.0,23924.0
47,TN,47043,535,1276166,299053,15038,193,781700.0,112667.0,8462.0,342,494466.0,186386.0,25479.0,266,857405.0,299053.0,18167.0,269,418761.0,0.0,8600.0,72,418686.0,112667.0,9617.0,194,438719.0,186386.0,26326.0
47,TN,47045,586,1407027,351472,13776,209,971868.0,206435.0,8632.0,375,435159.0,145037.0,25625.0,319,1027103.0,351472.0,16155.0,265,379924.0,0.0,7423.0,97,662801.0,206435.0,10299.0,222,364302.0,145037.0,27200.0
47,TN,47047,696,1619864,359507,14351,204,1053969.0,152607.0,7321.0,490,565895.0,206900.0,27485.0,362,1120029.0,359507.0,17203.0,332,499835.0,0.0,7946.0,92,674568.0,152607.0,8710.0,270,445461.0,206900.0,30076.0
47,TN,47049,335,894251,171408,11561,158,689706.0,121302.0,8106.0,175,204545.0,50106.0,23235.0,153,627846.0,171408.0,13783.0,180,266405.0,0.0,6321.0,60,458843.0,121302.0,9926.0,93,169003.0,50106.0,24271.0
47,TN,47051,463,1143172,199275,11356,188,717918.0,108895.0,7021.0,274,425254.0,90380.0,18681.0,213,807594.0,199275.0,13470.0,249,335578.0,0.0,6265.0,70,437726.0,108895.0,8540.0,143,369868.0,90380.0,19307.0
47,TN,47053,442,1081963,229366,12488,207,817373.0,144304.0,7983.0,232,264590.0,85062.0,26405.0,232,783335.0,229366.0,15135.0,207,298628.0,0.0,5544.0,97,551286.0,144304.0,9719.0,135,232049.0,85062.0,28005.0
47,TN,47055,394,1032133,204355,12655,178,812807.0,130206.0,7965.0,212,219326.0,74149.0,30035.0,193,725461.0,204355.0,15875.0,197,306672.0,0.0,5036.0,71,541700.0,130206.0,10098.0,122,183761.0,74149.0,32905.0
47,TN,47057,576,1348065,245679,11825,240,968694.0,160488.0,6728.0,335,379371.0,85191.0,24851.0,265,915806.0,245679.0,13907.0,310,432259.0,0.0,7409.0,97,631608.0,160488.0,8306.0,168,284198.0,85191.0,26356.0
47,TN,47059,979,2645161,548004,13883,267,1815442.0,170323.0,5233.0,711,829719.0,377681.0,32850.0,509,1558427.0,548004.0,19682.0,469,1086734.0,0.0,5550.0,109,899905.0,170323.0,7675.0,400,658522.0,377681.0,36103.0
47,TN,47061,706,1726414,379923,13746,206,1202995.0,173256.0,7368.0,497,523419.0,206667.0,28443.0,355,1179186.0,379923.0,16975.0,348,547228.0,0.0,6779.0,94,772869.0,173256.0,9419.0,261,406317.0,206667.0,31367.0
47,TN,47063,445,1030582,260115,12535,175,713215.0,171602.0,8477.0,269,317367.0,88513.0,21664.0,196,731276.0,260115.0,14497.0,248,299306.0,0.0,7740.0,63,479405.0,171602.0,10126.0,133,251871.0,88513.0,22815.0
47,TN,47065,454,1528661,236908,9772,190,1205836.0,146963.0,5793.0,263,322825.0,89945.0,24623.0,202,903501.0,236792.0,13765.0,251,625160.0,116.0,3992.0,66,643061.0,146847.0,8971.0,136,260440.0,89945.0,25602.0
47,TN,47067,488,1267409,211894,11012,212,996629.0,134156.0,6385.0,275,270780.0,77738.0,28066.0,217,733126.0,211894.0,15420.0,270,534283.0,0.0,4958.0,72,520029.0,134156.0,9087.0,145,213097.0,77738.0,30875.0
47,TN,47069,357,941475,162476,11809,158,645248.0,92964.0,6294.0,198,296227.0,69512.0,23842.0,173,688460.0,162476.0,13607.0,183,253015.0,0.0,6901.0,64,452092.0,92964.0,7431.0,109,236368.0,69512.0,25420.0
47,TN,47071,701,2234653,405074,11514,245,1716383.0,179875.0,5492.0,455,518270.0,225199.0,31924.0,334,1273906.0,405074.0,16624.0,366,960747.0,0.0,4824.0,80,858012.0,179875.0,8249.0,254,415894.0,225199.0,34364.0
47,TN,47073,447,1321698,248154,10148,196,1092212.0,157065.0,6653.0,250,229486.0,91089.0,26795.0,207,856401.0,248038.0,13439.0,239,465297.0,116.0,4078.0,72,668984.0,156949.0,8978.0,135,187417.0,91089.0,29362.0
47,TN,47075,369,1065811,250954,12928,161,837991.0,170161.0,7996.0,208,227820.0,80793.0,31102.0,181,705108.0,250954.0,17086.0,188,360703.0,0.0,4790.0,58,508300.0,170161.0,10892.0,123,196808.0,80793.0,33094.0
47,TN,47077,452,1144588,217168,10461,179,861174.0,156326.0,6620.0,269,283414.0,60842.0,22139.0,207,744681.0,217168.0,13043.0,241,399907.0,0.0,5652.0,74,527752.0,156326.0,8588.0,133,216929.0,60842.0,23886.0
47,TN,47079,374,832860,137716,12356,179,630434.0,88636.0,7862.0,194,202426.0,49080.0,26266.0,174,545737.0,137716.0,15971.0,199,287123.0,0.0,5538.0,52,366777.0,88636.0,10254.0,122,178960.0,49080.0,27544.0
47,TN,47081,693,1836208,373598,14185,241,1298324.0,157516.0,6041.0,452,537884.0,216082.0,33902.0,343,1127592.0,373598.0,19046.0,350,708616.0,0.0,6442.0,87,709669.0,157516.0,8169.0,256,417923.0,216082.0,37537.0
47,TN,47083,333,831623,152101,12739,149,628254.0,94784.0,7178.0,184,203369.0,57317.0,29916.0,181,590613.0,152101.0,15739.0,152,241010.0,0.0,5388.0,63,415221.0,94784.0,8879.0,118,175392.0,57317.0,31978.0
47,TN,47085,744,1955493,421602,13263,219,1375915.0,176862.0,6053.0,524,579578.0,244740.0,30421.0,384,1300421.0,421602.0,16943.0,359,655072.0,0.0,5950.0,98,838820.0,176862.0,7949.0,286,461601.0,244740.0,33308.0
47,TN,47087,564,1494194,339333,14509,187,1017954.0,150373.0,7388.0,375,476240.0,188960.0,29706.0,295,1027601.0,339333.0,18397.0,267,466593.0,0.0,5970.0,83,628867.0,150373.0,9673.0,212,398734.0,188960.0,32077.0
47,TN,47089,597,1398048,335780,15174,193,837863.0,123018.0,7806.0,403,560185.0,212762.0,26209.0,286,932408.0,335780.0,18425.0,310,465640.0,0.0,8651.0,64,456766.0,123018.0,8970.0,222,475642.0,212762.0,27504.0
47,TN,47091,522,1111683,252030,16392,150,682476.0,104278.0,8702.0,369,429207.0,147752.0,29000.0,257,733790.0,252030.0,20427.0,262,377893.0,0.0,8694.0,60,379516.0,104278.0,10467.0,197,354274.0,147752.0,31504.0
47,TN,47093,446,1055381,224360,14505,168,753523.0,132031.0,9121.0,277,301858.0,92329.0,27956.0,210,698696.0,224360.0,18028.0,235,356685.0,0.0,7600.0,64,452375.0,132031.0,11315.0,146,246321.0,92329.0,30358.0
47,TN,47095,492,1261535,210201,11744,187,958961.0,121012.0,6209.0,303,302574.0,89189.0,29328.0,219,774923.0,210201.0,15642.0,271,486612.0,0.0,5522.0,69,548019.0,121012.0,8462.0,150,226904.0,89189.0,32984.0
47,TN,47097,611,1638530,349189,13753,252,1174355.0,196281.0,7371.0,358,464175.0,152908.0,29965.0,288,1121508.0,349189.0,16655.0,322,517022.0,0.0,7437.0,95,737776.0,196281.0,8689.0,193,383732.0,152908.0,31970.0
47,TN,47099,473,1143405,215298,13299,196,847258.0,99013.0,7089.0,277,296147.0,116285.0,31100.0,211,751218.0,215298.0,16712.0,262,392187.0,0.0,6753.0,73,509880.0,99013.0,8568.0,138,241338.0,116285.0,33921.0
47,TN,47101,502,1219176,230911,14118,175,774238.0,102716.0,6757.0,323,444938.0,128195.0,27317.0,246,747889.0,230911.0,18382.0,252,471287.0,0.0,7467.0,63,402693.0,102716.0,9688.0,183,345196.0,128195.0,28924.0
47,TN,47103,507,1219304,230019,12894,189,857001.0,125381.0,6993.0,317,362303.0,104638.0,26863.0,263,823092.0,230019.0,15171.0,243,396212.0,0.0,8161.0,80,549161.0,125381.0,8264.0,183,273931.0,104638.0,29017.0
47,TN,47105,348,915991,178622,10750,135,648642.0,123337.0,7432.0,212,267349.0,55285.0,18802.0,182,685750.0,178622.0,12102.0,165,230241.0,0.0,6720.0,58,465626.0,123337.0,8610.0,124,220124.0,55285.0,19488.0
47,TN,47107,371,979671,225567,12762,141,703386.0,126718.0,7241.0,230,276285.0,98849.0,26854.0,172,688815.0,225567.0,15404.0,199,290856.0,0.0,6484.0,48,459840.0,126718.0,8789.0,124,228975.0,98849.0,28690.0
47,TN,47109,384,889598,183261,13632,166,637689.0,102742.0,7288.0,218,251909.0,80519.0,29716.0,188,633338.0,183261.0,16485.0,196,256260.0,0.0,6568.0,61,423321.0,102742.0,8798.0,127,210017.0,80519.0,31989.0
47,TN,47111,410,1078753,198336,12198,161,820100.0,89734.0,5906.0,249,258653.0,108602.0,32043.0,202,628419.0,198336.0,17496.0,208,450334.0,0.0,4854.0,52,405017.0,89734.0,8313.0,150,223402.0,108602.0,33959.0
47,TN,47113,477,1343002,276336,11486,193,1082471.0,194147.0,7543.0,283,260531.0,82189.0,27885.0,212,904460.0,276336.0,14250.0,264,438542.0,0.0,5781.0,83,712877.0,194147.0,9724.0,129,191583.0,82189.0,31090.0
47,TN,47115,342,752083,113165,11684,147,584110.0,83155.0,6756.0,193,167973.0,30010.0,28818.0,151,448451.0,113165.0,15994.0,189,303632.0,0.0,5316.0,47,320845.0,83155.0,9441.0,104,127606.0,30010.0,32473.0
47,TN,47117,381,985256,192709,13274,154,673706.0,123014.0,6938.0,226,311550.0,69695.0,26998.0,170,715327.0,192709.0,15426.0,210,269929.0,0.0,7554.0,51,464497.0,123014.0,8049.0,119,250830.0,69695.0,29090.0
47,TN,47119,639,1401678,367416,16724,195,775991.0,124462.0,6908.0,442,625687.0,242954.0,28858.0,346,1029973.0,367416.0,19893.0,291,371705.0,0.0,7962.0,84,494477.0,124462.0,8172.0,262,535496.0,242954.0,30626.0
47,TN,47121,468,1167220,268524,11728,195,915142.0,169691.0,7627.0,273,252078.0,98833.0,26620.0,219,842420.0,268524.0,13713.0,249,324800.0,0.0,6582.0,72,642870.0,169691.0,9056.0,147,199550.0,98833.0,28716.0
47,TN,47123,290,732381,153895,12836,121,513055.0,86236.0,8748.0,169,219326.0,67659.0,22406.0,135,517965.0,153895.0,15020.0,155,214416.0,0.0,7558.0,38,341175.0,86236.0,10382.0,97,176790.0,67659.0,23972.0
47,TN,47125,384,936298,283105,13081,145,669306.0,144144.0,8733.0,239,266992.0,138961.0,23980.0,171,640798.0,283105.0,15893.0,213,295500.0,0.0,6979.0,50,419971.0,144144.0,10920.0,121,220827.0,138961.0,25354.0
47,TN,47127,390,888451,174367,12782,135,538951.0,84476.0,6811.0,253,349500.0,89891.0,22007.0,209,680551.0,174367.0,14468.0,179,207900.0,0.0,7245.0,54,378368.0,84476.0,7722.0,155,302183.0,89891.0,22918.0
47,TN,47129,252,594941,120677,11322,91,367583.0,66781.0,7734.0,160,227358.0,53896.0,17120.0,113,439453.0,120677.0,12491.0,138,155488.0,0.0,8014.0,31,255267.0,66781.0,8786.0,82,184186.0,53896.0,17626.0
47,TN,47131,239,451497,80620,14429,96,291360.0,28219.0,6605.0,143,160137.0,52401.0,28665.0,120,285830.0,80620.0,19255.0,119,165667.0,0.0,6104.0,24,144205.0,28219.0,8434.0,96,141625.0,52401.0,30272.0
47,TN,47133,302,611730,156044,15241,125,418855.0,52670.0,7460.0,173,192875.0,103374.0,32186.0,143,382379.0,156044.0,20586.0,155,229351.0,0.0,6309.0,35,215726.0,52670.0,9902.0,108,166653.0,103374.0,34415.0
47,TN,47135,315,828114,183641,10556,127,590015.0,132640.0,7324.0,186,238099.0,51001.0,18564.0,144,617296.0,183641.0,11911.0,169,210818.0,0.0,6586.0,52,429160.0,132640.0,8682.0,92,188136.0,51001.0,19277.0
47,TN,47137,198,378448,59495,10269,76,219257.0,30620.0,7695.0,119,159191.0,28875.0,13813.0,93,262592.0,59495.0,11965.0,102,115856.0,0.0,6406.0,21,131665.0,30620.0,9820.0,72,130927.0,28875.0,14123.0
47,TN,47139,364,903239,158482,12677,126,605862.0,86416.0,7539.0,236,297377.0,72066.0,23146.0,183,628788.0,158482.0,15228.0,179,274451.0,0.0,6834.0,49,378995.0,86416.0,9194.0,134,249793.0,72066.0,24382.0
47,TN,47141,202,455162,77226,12766,94,339027.0,48675.0,7822.0,108,116135.0,28551.0,27196.0,95,288830.0,77226.0,16953.0,107,166332.0,0.0,5494.0,27,186948.0,48675.0,10360.0,68,101882.0,28551.0,29053.0
47,TN,47143,262,544353,138350,11088,102,288237.0,33564.0,6834.0,159,256116.0,104786.0,15875.0,128,379573.0,138350.0,13083.0,133,164780.0,0.0,6492.0,34,156675.0,33564.0,8522.0,94,222898.0,104786.0,16289.0
47,TN,47145,290,646670,126860,12407,123,411846.0,76731.0,7614.0,166,234824.0,50129.0,20825.0,131,443837.0,126860.0,15389.0,158,202833.0,0.0,5873.0,39,238761.0,76731.0,9989.0,92,205076.0,50129.0,21680.0
47,TN,47147,185,411693,106171,13800,79,312643.0,59546.0,8176.0,106,99050.0,46625.0,31768.0,81,246811.0,106171.0,18669.0,104,164882.0,0.0,6457.0,24,166372.0,59546.0,11182.0,57,80439.0,46625.0,34157.0
47,TN,47149,213,386957,79015,16001,92,257132.0,34675.0,7928.0,121,129825.0,44340.0,32162.0,100,252083.0,79015.0,21195.0,113,134874.0,0.0,6193.0,24,137690.0,34675.0,10571.0,76,114393.0,44340.0,33996.0
47,TN,47151,243,550800,151751,12679,92,377331.0,85362.0,7366.0,150,173469.0,66389.0,24264.0,119,395477.0,151751.0,15220.0,123,155323.0,0.0,6190.0,33,251692.0,85362.0,9173.0,86,143785.0,66389.0,25805.0
47,TN,47153,245,555092,146701,14660,86,366397.0,53147.0,7389.0,157,188695.0,93554.0,28813.0,125,378459.0,146701.0,18681.0,118,176633.0,0.0,6025.0,24,209321.0,53147.0,9426.0,101,169138.0,93554.0,30135.0
47,TN,47155,183,522876,115686,11998,82,407569.0,75969.0,8924.0,101,115307.0,39717.0,22864.0,88,366230.0,115686.0,14667.0,95,156646.0,0.0,5759.0,27,264857.0,75969.0,11244.0,61,101373.0,39717.0,23612.0
